product_id,category_id,subcategory_id,product_name,description,base_price,sale_price,stock_quantity,weight_kg,is_active,created_at,brand,sku,rating,review_count
730,2,205,Johnson-Mcbride Same,Through pay item organization true. Form room claim name see. Stop member audience power their ever environment.,456.47,398.92,700,12.98,False,2025-01-05 10:23:44.104742,Blair-Davenport,SKU-71457,3.3,46
731,4,402,"Edwards, Morton and Butler Among","Worry staff north hour.
Focus try hope soldier way green draw. Physical community official Democrat pattern staff especially.
Be gun memory. Nature view system start next material Mrs.",716.2,633.59,611,5.2,False,2024-12-21 10:23:44.104742,"Anderson, Bowman and Williams",SKU-17700,3.1,39
732,4,403,Pugh Group Information,"Role opportunity right page many over. List media stay game last five single.
Practice wife significant sometimes radio executive.",996.77,931.14,821,12.0,True,2024-12-13 10:23:44.104742,"Weaver, Lawrence and Ortega",SKU-15965,3.0,67
733,5,504,"Turner, Glenn and Johnson Realize","Few budget you admit cut town.
Simply hospital star smile red brother purpose. Seem bank expert choose across moment.",309.48,289.13,135,19.36,True,2024-12-31 10:23:44.104742,"Gamble, Roberts and Gonzalez",SKU-86085,3.4,25
734,5,504,Thomas LLC Offer,"Measure name look show home public. Under member country believe American late.
Somebody different if cup drop tax.
Offer you easy. Vote sort area. Partner explain economic treat finish.",931.02,831.98,91,6.41,True,2024-12-15 10:23:44.104742,Avery-Miles,SKU-28585,3.5,47
735,1,102,Buchanan LLC Single,"At population start similar. Appear most simple ability. Tonight deep agree win explain tax.
Have relate else guy however.
Data knowledge central trip step. Leader teacher low walk two.",504.22,431.71,369,18.53,True,2024-12-17 10:23:44.104742,Werner-Shepherd,SKU-44500,4.2,103
736,3,305,"Cortez, Parsons and Medina Seem","Relationship daughter environmental. Through defense interest. Hit game wife standard.
Like time seek TV until. Democratic staff fine example similar. Appear pretty oil they collection dog.",319.88,266.46,754,19.89,True,2024-12-15 10:23:44.104742,"Ford, Meyer and Woods",SKU-29826,4.1,89
737,4,401,"Gay, Morrison and Martinez Mr","Fight once hold glass. Plant opportunity near.
Even quality book director political.
Person court authority expert term. Deal himself similar whatever without.",197.03,166.68,36,9.46,True,2025-01-11 10:23:44.104742,Pearson Inc,SKU-71228,3.9,74
738,1,104,Griffin Group Tree,"Effort final forget these something stand. All huge same argue success staff.
Field money last general year call. Give billion ability politics southern reach skill out.",362.95,331.08,468,9.91,True,2024-12-21 10:23:44.104742,Mclean-Huang,SKU-29405,3.2,12
739,2,203,"White, Calhoun and Casey Air","Realize fish thank loss important huge.
Eye serve day fall treatment. Environmental yeah join your ok.
Public reach similar travel week idea him. Rock goal window occur movie the process.",188.85,179.4,842,5.53,True,2025-01-07 10:23:44.104742,Anderson LLC,SKU-86765,3.4,3
740,5,505,Morris PLC College,Person machine star evidence let relate hair. Room less thank red live building hear. Body away local heart. Nearly wall section suggest section.,188.76,153.91,786,10.01,False,2024-12-14 10:23:44.104742,Thomas Group,SKU-53077,3.1,94
741,1,104,Ruiz and Sons Eat,"Action reason build impact brother. His end within bag. Consider condition side prepare section.
Reveal century begin report. When drive account rather inside north.",379.82,376.12,857,6.54,False,2024-12-14 10:23:44.104742,Hurst-Santiago,SKU-70323,4.7,87
742,4,404,Chavez PLC Summer,"His society recently sing security. Success size member price.
Yourself series she ready truth. Man list loss Republican contain coach walk.",632.07,580.77,5,6.66,False,2025-01-04 10:23:44.104742,Herrera-Walsh,SKU-91574,4.9,44
743,5,502,Fritz PLC Short,"Radio clearly on alone. People nearly executive black late only current quality. High if six effort election moment door.
Lead candidate range shake set this growth. Crime whose head ability.",219.25,210.55,289,6.53,False,2025-01-11 10:23:44.104742,Montoya Group,SKU-19269,4.1,86
744,4,401,Wong and Sons Business,"Class course night west research employee beat election. Kid million PM continue. Speech must probably south her much.
Somebody trouble item into. Wait beyond air.",404.87,343.34,789,17.32,False,2025-01-07 10:23:44.104742,"Thomas, English and Cooper",SKU-37292,3.3,105
745,4,403,Walker Ltd Toward,"Those her note use nothing organization stage.
Kitchen board her level as. Public mother buy. Question physical career again action allow.
American oil without idea. Beyond argue consider source.",650.7,605.68,123,6.04,True,2024-12-13 10:23:44.104742,Montoya Ltd,SKU-50645,4.8,87
746,2,203,"Stein, Caldwell and Wright Many",Network start story edge thought month main. School where card less a trade agree.,668.87,584.25,204,9.84,True,2024-12-17 10:23:44.104742,Stewart-Neal,SKU-72447,3.5,81
747,4,401,Sheppard-Carlson Huge,Kitchen change risk deep Congress. Visit customer grow six arm goal police morning. Thank current past development sister quickly detail change.,758.93,663.03,190,8.74,True,2024-12-18 10:23:44.104742,"Kim, Cox and Smith",SKU-15300,4.0,66
748,2,202,Martinez-Young Space,"Theory head mind case. Science nearly think local former worry.
Car eat show might. Government college you social series. Value onto someone form letter future life drug.",931.36,862.36,537,1.77,True,2024-12-27 10:23:44.104742,Dunn Ltd,SKU-20378,4.8,65
749,3,302,Dixon Inc Wife,"Company reach throughout go. Wall realize couple PM. Current with despite explain author.
Lead others range quite kid. Score dream back evening.",984.34,965.23,861,5.05,True,2024-12-22 10:23:44.104742,Chavez-Stanley,SKU-84519,3.1,14
750,1,105,Fowler LLC Moment,Pay investment speech simply glass tax provide heart. Well note available star include prove more fact.,116.56,102.87,475,13.25,True,2024-12-30 10:23:44.104742,May Ltd,SKU-43211,3.7,78
751,1,105,"Dickerson, Mcconnell and Davis Discussion",Actually case scene final. Beyond church institution just here. Record plant kid only be social.,26.11,24.34,183,15.74,True,2024-12-20 10:23:44.104742,"Jarvis, Gonzalez and Martin",SKU-15932,3.2,97
752,3,303,Gonzales Group Cell,Different force yeah few. Prove six establish which free participant. Dog impact message buy.,591.34,562.64,460,12.51,True,2024-12-29 10:23:44.104742,Brooks LLC,SKU-34535,3.4,15
753,5,503,Grant LLC Agency,"While alone cut memory trouble. Free determine matter exist maybe.
Wish partner later other. Over soon open pick.",872.9,774.05,18,0.22,True,2025-01-09 10:23:44.104742,"Mitchell, Barnes and Clark",SKU-32509,4.3,63
754,4,405,Rodriguez-Ball Policy,"Keep ready growth key down above when. Whole public interest far.
Either happy music especially structure partner say. Republican new save task.",728.65,673.06,997,12.37,True,2025-01-03 10:23:44.104742,Morgan Group,SKU-98487,3.8,41
755,1,102,"Thomas, Allen and Blanchard Hold","Even morning late four. Southern guess here.
Such school road. Strong father customer little.
Help only discuss machine throughout civil offer. Use work culture wrong truth.",143.76,118.23,16,13.95,True,2025-01-06 10:23:44.104742,"Smith, Mitchell and Perry",SKU-13514,3.4,91
756,2,202,Haynes and Sons Vote,"Skill manage respond later mission car. News up hospital.
Recognize analysis friend hot. Remember include generation writer.",441.43,428.91,551,3.9,True,2024-12-23 10:23:44.104742,"Lozano, Robinson and Carter",SKU-70742,3.3,56
757,1,101,"Morris, Barber and Carpenter Such","Region avoid information Mrs success detail business. Police remember half beyond.
Claim look wind. Natural walk another everything position without design. Quite them book none treat.",174.44,165.33,455,19.28,True,2025-01-08 10:23:44.104742,Bailey-Reynolds,SKU-68918,4.2,29
758,3,305,Kelley-Howell West,Example consumer former fire tax medical ok. Top service receive sit ahead. Address glass appear step develop full responsibility.,831.16,673.39,8,2.14,True,2024-12-31 10:23:44.104742,Ellis and Sons,SKU-66595,5.0,69
759,5,505,Santos-Bradley Property,Officer low need direction including ground. Thousand lead cup including benefit his. It student right nor. Such require ok meeting fund manager produce.,733.77,592.45,409,9.77,True,2025-01-03 10:23:44.104742,Dougherty-Williamson,SKU-90149,4.9,68
760,2,201,"Lopez, Brady and Schaefer Necessary",Tonight example network small service two. Hour lose himself factor consider scene benefit issue.,533.03,487.87,566,1.36,True,2024-12-30 10:23:44.104742,"Cohen, Atkins and Foster",SKU-64675,4.8,20
761,4,405,"Vazquez, Evans and Barr Rule","Close class best study night line. Shoulder all available debate. May nearly organization.
Street sort feel. Mission lead country learn long south. After test like test hope their tell.",939.57,835.91,446,0.51,True,2025-01-01 10:23:44.104742,Clark-Smith,SKU-35192,3.9,59
762,2,205,"Shelton, Thompson and Hunter Beautiful","Reveal spend instead just. Eye assume low who fact.
Author time herself election. Fire true after.
Among citizen hope prove.",227.51,213.17,943,12.08,True,2024-12-14 10:23:44.104742,Porter-Cline,SKU-96108,3.9,43
763,4,404,Johnson-Sanford Week,"Close type just accept. Information between play task drop wide above. Able coach his consider agency company decision.
Century air tonight field current middle. Reduce benefit return defense.",834.75,776.73,368,15.94,True,2024-12-22 10:23:44.104742,"Brown, Chambers and Carter",SKU-31237,4.2,45
764,1,104,Thompson-Rodriguez Garden,"Technology dark than. Successful forget market range.
His well expect resource assume event woman. Effect follow sell college Republican teach.",137.81,114.55,503,2.11,True,2025-01-06 10:23:44.104742,"Powers, Stephens and Schmidt",SKU-74713,3.6,32
765,5,501,Silva PLC Officer,Travel let will popular drop example. Letter pass lay just face study. Almost know card measure marriage article.,999.27,975.47,365,13.57,True,2025-01-01 10:23:44.104742,"Young, Bauer and Diaz",SKU-75991,3.1,17
766,3,304,"Dunn, Bush and Flowers Car","Study body others add cold dinner under. Adult military different resource prove. Note word could close. Mission later else activity.
Quickly star suddenly these everything before quickly.",122.83,101.23,229,9.78,True,2025-01-05 10:23:44.104742,"Osborne, Alvarez and Newton",SKU-56562,4.5,108
767,5,503,Davis-Roach Student,Her statement clear candidate grow suffer. Increase and office government spend. Treatment one stand behind protect. Campaign interview if many side.,897.35,841.74,527,12.13,True,2024-12-16 10:23:44.104742,"Coleman, Stuart and Moore",SKU-16608,4.9,62
768,4,401,Smith Inc Nation,"First field factor eat school while. Wonder always unit tell network officer.
Job his relate shoulder rock current. Where evening current subject party technology room. Station end social move.",974.91,898.98,800,17.18,True,2024-12-18 10:23:44.104742,"Brown, Henson and Buchanan",SKU-83724,3.1,17
769,2,201,"Berry, Wilson and Gutierrez Allow","Any answer improve note create political. Fine teacher eye sport.
Travel truth national. Name heavy class if.
Wear official nice cover edge.",872.16,760.81,745,5.91,True,2024-12-14 10:23:44.104742,"Smith, Long and Hill",SKU-76308,4.0,15
770,2,203,"Barrett, Camacho and Sparks The","Employee law adult. One visit describe treat majority mouth generation. Yard necessary find table.
Understand raise how help account another. Sign or attorney part.",341.26,281.4,206,8.84,True,2025-01-08 10:23:44.104742,Melton-Burgess,SKU-10863,3.5,65
771,3,303,"Willis, Patel and Willis Quite",From capital size loss however. Trial again room. Minute still forget there.,509.97,435.11,732,15.12,True,2025-01-10 10:23:44.104742,Johnson-Hernandez,SKU-97162,3.5,104
772,5,504,"Phillips, Blankenship and Ramos West","Choice from billion relationship. Heart economy wear ready ask.
World research writer under major. Product agreement cold police upon exist.
Clear money bad serious meet against amount.",789.34,758.05,423,18.37,True,2025-01-08 10:23:44.104742,"Hester, Cooley and Romero",SKU-77653,4.6,53
773,1,104,Wilson-Johnson Campaign,"There personal order across or. State teach represent that movement. Position process recognize recent yet.
Day push must than. Maybe feel former. Whether professor grow kind.",154.13,145.42,529,18.88,False,2025-01-12 10:23:44.104742,Bowers-Smith,SKU-51262,3.8,106
774,2,204,Ibarra-Gaines Wish,"Learn challenge much fast technology seek. Part short baby include audience pattern heavy.
According opportunity lawyer fire over page. Goal enter require kid.",70.85,57.21,944,12.87,True,2024-12-19 10:23:44.104742,"Caldwell, Strong and Fritz",SKU-17577,5.0,97
775,5,503,Lewis-Davis Social,Organization first continue population respond anyone whom. Class great factor reason particularly simple.,425.11,397.98,566,17.48,True,2024-12-15 10:23:44.104742,Smith and Sons,SKU-51116,4.8,7
776,3,305,Osborne-Griffin Recent,"Let interest class development area. Court small marriage treat.
Style value society rich fear. Always project into politics size civil. Magazine while scene leg relate sort want.",614.3,577.48,456,12.91,True,2025-01-08 10:23:44.104742,"Bolton, Jones and Lucas",SKU-91836,4.6,86
777,4,403,Osborne Group Senior,"Within card leader down court morning politics. Fund music financial support before page.
Financial same forward.
Media agent next personal. Situation movie smile fund.",888.8,826.36,794,4.03,True,2024-12-18 10:23:44.104742,"Kerr, Burke and Bartlett",SKU-14845,4.1,52
778,2,205,"Moore, Novak and Lee East","Certain doctor discover. College performance where surface.
All we nation send body and. Start where impact treat.
Drug wife home appear. Simply condition daughter old college who serious.",992.0,836.01,523,11.08,True,2025-01-03 10:23:44.104742,"York, Peters and Hall",SKU-93320,3.3,8
779,5,505,"Lopez, Roberts and Hester Individual","Behind effect scene must cause. Most week sense fly space worry.
Positive of wonder hope Republican. Strategy think front court base ago hope.",266.1,254.08,743,8.51,True,2024-12-17 10:23:44.104742,Fuentes-Richardson,SKU-17857,4.7,38
780,5,503,Palmer-Stewart No,"From hotel thousand issue. Rise test ago represent rock rate small. Marriage him picture the.
Out something those beyond picture assume suffer. Camera discussion detail.",132.57,123.32,127,9.03,True,2024-12-19 10:23:44.104742,"Kim, Scott and Tucker",SKU-10683,3.9,33
781,5,505,Kelley PLC Wide,Each her best development of. Fill office item state strategy.,717.5,664.08,546,16.91,True,2024-12-13 10:23:44.104742,"Greene, Green and Silva",SKU-49216,3.6,108
782,5,502,Whitehead Group Power,"Offer nearly bit focus third senior. Yeah little lead.
Real recognize agreement pass ball. Plan head his whole military thing.",717.21,679.56,107,6.62,True,2024-12-27 10:23:44.104742,"West, Jackson and Bridges",SKU-57352,3.9,27
783,4,404,"Skinner, Cannon and Hanson Save",Yourself husband phone physical present so share.,91.13,80.65,133,9.58,True,2025-01-11 10:23:44.104742,Floyd-Robinson,SKU-58404,4.4,55
784,5,505,"Davis, Chan and Marquez Attack",According leader actually baby already box moment. Everybody now young beautiful control eight across.,523.76,510.35,598,10.03,True,2024-12-31 10:23:44.104742,Martinez LLC,SKU-67682,4.4,68
785,4,402,"Hart, Molina and Mason Include","Debate spend might even soon. How body attack price system Democrat.
Condition table say house rich still reality. Artist strong special after name gun ever say.",152.9,137.15,468,2.67,True,2025-01-08 10:23:44.104742,Rios PLC,SKU-79355,3.2,34
786,4,404,Marquez-Nguyen End,"Always great she unit animal. Necessary degree population four health tend.
Fly realize economic expect group whom. Certainly agree artist once nor. Effect three crime.",42.28,41.81,378,18.44,True,2025-01-07 10:23:44.104742,Wilson Inc,SKU-63558,3.2,56
787,5,503,Edwards-Black Give,"Next change thank option among. Instead general difference buy our sea. Hour region often itself. Industry key move approach give.
Media consumer gas sometimes risk. Billion have car usually.",49.88,41.08,312,19.82,True,2025-01-08 10:23:44.104742,Meyer-James,SKU-73691,3.1,23
788,2,205,Simmons-Davis Particular,Opportunity early down individual development could tonight. But though site analysis down. Say of trip quickly woman relate.,427.54,418.5,910,5.74,True,2024-12-14 10:23:44.104742,"Baker, Paul and Olsen",SKU-74067,3.0,75
789,3,301,Russell-Williams Toward,Way suddenly energy leave fast there. About senior remember Republican nature skill carry.,871.72,781.27,317,11.36,True,2024-12-30 10:23:44.104742,Hopkins LLC,SKU-59454,4.0,98
790,5,502,Bridges-Smith Two,"Staff itself student run recognize us. Green continue everything magazine break opportunity.
Here rather difference.
Effect recognize add. Trip lot spend economic might least star.",764.33,708.76,779,9.05,True,2024-12-27 10:23:44.104742,Johnson-Cain,SKU-52626,3.2,85
791,5,504,Swanson-Odonnell Similar,"Interesting face exactly if.
School individual some of land detail after. Present room heart car rock education skin.
Fill quickly who happen see. Third yet perhaps adult left grow lawyer.",393.36,345.8,553,1.01,True,2024-12-15 10:23:44.104742,Trevino LLC,SKU-68077,4.5,89
792,1,102,Wells LLC Hard,"Including under life region half. Both culture story either majority contain hear. Think guess hear some run.
House assume stock move. Their decide health.",710.14,657.6,790,14.18,True,2024-12-25 10:23:44.104742,Carter Ltd,SKU-26224,4.3,20
793,2,205,Bates-Pruitt Beat,"Else trouble six example war usually how. Draw left look check black southern.
Range news thought nothing strong law water conference. Task figure six sell. Movie hand miss north too.",546.42,442.91,583,10.48,True,2024-12-19 10:23:44.104742,"Callahan, Boyd and Price",SKU-75881,4.8,23
794,5,502,"Hughes, Jenkins and Ross History",Approach exist prepare present enter some. Late own lot run why money drive. Past lawyer three onto decision.,962.75,921.69,251,16.61,True,2025-01-04 10:23:44.104742,Williams PLC,SKU-85963,3.9,80
795,5,503,"Petersen, Hensley and Thomas So","Believe learn away analysis yes.
Third weight water truth. Unit improve score commercial.
Fill red environment. Top see level rich century certain. Should visit traditional.",407.78,366.31,956,0.56,True,2025-01-11 10:23:44.104742,"Graham, Miles and Kim",SKU-64386,3.0,74
796,3,304,Jenkins and Sons Long,"Figure tree management series just. Have guess state country.
Politics draw action nation. Bring dog during six kitchen.
Maybe run brother. Young town modern level economy reach TV.",264.61,263.54,554,3.45,True,2025-01-09 10:23:44.104742,Mitchell Ltd,SKU-43496,4.5,23
797,3,304,Baker-Patrick Data,Experience popular member heart past want pay. Test surface quickly east.,681.82,629.25,333,3.71,True,2025-01-11 10:23:44.104742,"Hood, Blair and Craig",SKU-49062,3.8,45
798,2,204,Mckinney Group Man,"Create attention cup. Boy feel also watch deep. Feel wide smile some.
Guy cost everything wrong. About speech series.",894.08,782.41,847,18.0,False,2025-01-04 10:23:44.104742,Ortiz LLC,SKU-41407,4.5,78
799,2,204,Miller-Ellis Reality,"Audience sell every left vote tell wall. East thought own offer cold five drive. Anything natural out meeting difference test.
Arm sit any participant. Speak customer value.",513.54,450.38,117,5.46,True,2024-12-27 10:23:44.104742,Harris LLC,SKU-82498,3.8,66
800,1,104,"Davis, Carr and Hughes Before","Statement year which. Lot war significant lawyer body whom real father.
Usually couple include early. Lawyer set maintain consider whether exactly however.
Out final decide fund voice once.",637.21,622.7,275,11.13,True,2024-12-14 10:23:44.104742,Lane-Cruz,SKU-23305,3.5,77
801,2,203,Rangel Inc Add,"Whatever six other chair relationship ready happy. Dark realize forward laugh its. Today free job stuff black pass.
Stuff though keep thank pull response election. Look because himself add.",572.56,467.66,651,10.06,True,2024-12-29 10:23:44.104742,Lee Inc,SKU-28660,3.7,26
802,2,205,Hawkins-Tyler Performance,"Common station else international. Report data public technology entire should.
Again image quickly yard day. Financial surface seek tough.",953.09,936.22,462,0.93,True,2024-12-13 10:23:44.104742,Hamilton-Mejia,SKU-91360,3.6,30
803,1,101,"Wright, Randolph and Brown Hold",Score authority chance power actually. Throughout beat step between guess perform like.,934.17,798.4,256,16.81,True,2024-12-28 10:23:44.104742,Perkins PLC,SKU-56061,4.7,37
804,5,505,"Sanders, Stevenson and Johnson Quickly",List six note must. Religious require would again culture professional score. Keep sell environmental range human success.,288.5,273.45,576,1.49,False,2025-01-07 10:23:44.104742,Jones and Sons,SKU-26118,4.7,101
805,5,503,Newton Inc Mind,"My authority carry paper scientist. Near husband large.
Late big business voice likely chance cover. Ten firm detail believe degree probably defense. Teacher start student Mr level laugh memory.",879.5,810.97,980,16.06,True,2025-01-06 10:23:44.104742,Wilson LLC,SKU-54909,4.3,100
806,4,403,Johnston-Moore Continue,"Bad true PM end attack. Race nor wind Mr place since. Personal down dream will full pick.
Main degree our. Watch cover budget be none each. Land daughter generation computer eye up box.",253.47,220.09,470,19.18,True,2025-01-02 10:23:44.104742,"Diaz, Rose and Norman",SKU-27527,4.3,5
807,5,504,Stewart-Webb Produce,"Evidence fine sit lead them when. Eat offer Mr deep. Lot worry way catch.
Wish including call from before guess strategy. Fund image stock place nor. Subject probably record tell data protect.",14.24,13.3,423,11.16,True,2025-01-12 10:23:44.104742,Davis-Jensen,SKU-74091,4.5,76
808,1,101,"Scott, Lee and Stephens Art",Admit small candidate federal half guy ball. Produce live house pick safe cut. Ball blood style point maintain.,543.26,525.02,687,8.96,True,2024-12-15 10:23:44.104742,Baldwin and Sons,SKU-59332,4.7,54
809,4,402,"Ryan, Smith and Harrington Pattern","Reflect wide key almost. Building hold over among agency ago determine.
Officer property later do listen. Almost seem page.",840.75,789.81,8,2.58,True,2024-12-18 10:23:44.104742,"Jackson, Lopez and Woodward",SKU-35295,3.9,33
810,1,103,"Hartman, Hancock and Rodriguez Account","Thank office several. Test owner speech vote. Personal south fill offer his.
Student thus try seat down less food. Right contain model part decade relationship.",683.75,595.93,92,16.34,True,2024-12-21 10:23:44.104742,Aguilar-Livingston,SKU-38986,3.5,66
811,3,301,Holmes Inc Hard,Company can gun war per. Doctor prove produce admit project everybody enough here.,287.95,270.9,620,4.26,True,2024-12-15 10:23:44.104742,White-Valdez,SKU-93681,3.8,43
812,5,505,Reeves-Andrade Himself,"We easy fill thing apply keep.
Everybody rate meeting civil scene. Through foot only finish.
With quickly pick low then authority. Fill think fine class right. Significant suffer available.",499.07,418.6,756,11.36,True,2024-12-26 10:23:44.104742,"Scott, Smith and Lyons",SKU-84074,3.4,82
813,2,201,"Collins, Hughes and Turner Notice","Market take company any senior. Keep whatever probably eye office center.
Know focus within kid coach run glass senior. History morning yard report glass house ready. Project can a many put industry.",136.16,124.44,233,17.63,True,2024-12-14 10:23:44.104742,Collins-Boyer,SKU-45956,3.4,93
814,1,105,"Dixon, Hoffman and Powell Find","Discuss usually may agent college worker throw. Amount get add free. Husband wind film.
Listen bed continue character executive. Very push industry water. Gas true money walk positive size approach.",618.31,563.91,464,0.14,True,2024-12-22 10:23:44.104742,Johnson Ltd,SKU-98224,4.9,9
815,3,304,Christensen-White Technology,"Discuss instead administration fish new here though. Hit movie billion their a audience walk.
American force reason hot.
Treatment car owner begin. The receive show owner school.",845.9,723.08,696,10.41,True,2024-12-30 10:23:44.104742,"Fowler, Hall and Wright",SKU-77797,4.5,104
816,2,201,Bradley Group Budget,Resource capital TV operation catch sign able. Radio eye race foreign always second serious. Anyone professional blue history seem position.,285.15,258.49,323,0.2,True,2024-12-30 10:23:44.104742,"Gutierrez, Zuniga and Jennings",SKU-20722,4.8,11
817,2,204,Mejia-Harris International,"Tonight tree face accept. Appear opportunity the question. Money leave fast black.
Hair decade receive financial whether animal when. Consider as together expect forget.",958.2,814.47,168,6.65,False,2024-12-14 10:23:44.104742,Ortega-Simmons,SKU-91958,3.2,64
818,4,401,Clark-Rojas Several,"Away media exist pay. Bank expert station fund effect.
Great energy goal far class chance yeah. Data work today job lot.",596.61,588.86,860,5.08,True,2024-12-23 10:23:44.104742,"Hughes, Lopez and Hobbs",SKU-41242,4.9,21
819,3,305,"Brown, Diaz and Ward Behavior","Black black marriage top. Better four truth ball among. Million suffer bring drug.
Onto begin safe the. Product bit writer senior daughter. Suggest research skin activity often left.",796.17,648.55,614,12.43,True,2024-12-13 10:23:44.104742,"Nelson, Castillo and Robbins",SKU-91965,3.9,24
820,1,101,Williams-Davis Agree,"Play old always source break response increase. Level forward our building occur then operation.
Fine religious little difference just trade popular away. Lot however forget truth talk win.",917.55,791.53,868,13.9,True,2024-12-31 10:23:44.104742,"Williams, Shelton and Davidson",SKU-18126,4.8,60
821,1,103,"Murphy, Baker and Navarro Bring","Edge especially time get writer. Institution seem however relationship boy water live.
Build language issue certainly. House product special view phone expect.",614.63,499.79,693,1.21,False,2024-12-30 10:23:44.104742,Williams Inc,SKU-59998,3.8,87
822,4,402,Young and Sons Effort,"Room responsibility claim big live thought need. Ready cup purpose wall heavy.
Ahead something move reason. Themselves adult child record theory use right. Prepare magazine relationship.",865.94,807.01,10,9.12,True,2024-12-18 10:23:44.104742,Huffman-Hill,SKU-66112,4.8,85
823,1,103,Owens Group Nothing,"Professor enter remember image. Worry this including plant. Join character age clearly police view song radio.
She feeling treat where hold. Play particularly party hundred.",654.41,626.0,464,10.39,True,2024-12-22 10:23:44.104742,Medina Inc,SKU-24156,3.2,83
824,1,105,Booker Ltd Company,"They firm either. Quality any once past drop recent.
Who read show peace management hear. Hit including cause explain she trip full case. Hand majority particular media race television.",791.52,776.38,129,12.78,True,2025-01-06 10:23:44.104742,Miller-Contreras,SKU-65182,4.0,88
825,4,402,Clark Ltd Forward,"Decide style old.
Amount ahead trade. Join white knowledge too get live. Create industry best future direction good listen.",250.72,202.79,130,6.3,True,2024-12-18 10:23:44.104742,"Meza, Yoder and Holden",SKU-95420,4.5,48
826,5,505,"Medina, Ross and Wallace She","Case method song debate now close argue. Read realize old view sure area. Rather kind produce.
Behind age myself new strong draw. Lot suddenly occur never night player. Rather as others campaign.",777.74,695.23,617,6.92,True,2025-01-08 10:23:44.104742,Hendrix LLC,SKU-11059,4.0,94
827,2,201,Warner Ltd Receive,Animal likely take song. News then answer reality dark far. System professional American break money later along.,245.01,236.94,879,1.19,True,2024-12-17 10:23:44.104742,"Walker, Mendoza and Crane",SKU-36263,4.3,31
828,1,103,"Montgomery, Elliott and Carter Effect",Chance almost determine shoulder. Easy open wall more. Paper imagine actually though later card care.,197.46,185.41,478,12.04,True,2024-12-28 10:23:44.104742,"Hall, Butler and Malone",SKU-85813,4.1,47
829,5,503,Fitzpatrick-Diaz Loss,Physical imagine event up step so. Parent analysis firm leave catch night.,424.51,348.51,897,15.8,False,2025-01-07 10:23:44.104742,Adkins Inc,SKU-38757,4.8,90
830,2,202,"Bradford, Mills and Romero Loss","Chance against go. Heart thing avoid line indicate worry.
Institution sit deep serious conference population animal method. Let friend democratic.",471.87,400.05,752,15.39,True,2025-01-06 10:23:44.104742,Chavez-Lee,SKU-59271,3.4,28
831,1,103,"Hall, Reed and Hunt Information",Card compare remain deep card great prove. Ahead still address different area available direction. Party need buy race girl purpose past.,19.79,15.95,117,2.93,True,2025-01-01 10:23:44.104742,Greene and Sons,SKU-92750,4.2,108
832,3,301,"Moore, Welch and Lopez Option","Middle effort Republican establish couple mission. He account staff continue last size because.
Second return federal plant. Point trade eight.",975.56,819.04,178,4.46,True,2025-01-06 10:23:44.104742,Black-Brown,SKU-32843,3.7,72
833,2,202,"Navarro, Stafford and Holt Happen",Figure happy good above send event. Language whom cover he. Identify community dinner financial including each must.,204.03,197.62,932,2.11,True,2025-01-07 10:23:44.104742,"Gonzales, Jackson and Randall",SKU-27988,3.8,106
834,1,103,"Hubbard, Dodson and Robertson Increase","Research back later plant participant.
Old remain political fill represent position catch.
Door share year red fire mind. Coach here he story couple else world.",936.75,834.87,378,16.21,True,2025-01-03 10:23:44.104742,Martinez PLC,SKU-79065,5.0,84
835,4,401,Curtis-Allison Dark,"Require guy central. Chair good sing coach.
Either fly practice.
Mr bag happy mind. Job above nation wrong.",127.31,125.38,813,3.87,True,2024-12-15 10:23:44.104742,"Rosario, Graham and Richard",SKU-59054,3.6,61
836,2,201,Morris PLC Military,"Catch ahead trouble put wall specific. Miss hotel dinner ready water young.
Soldier cultural wrong star see recent. Character relationship generation even research cell method.",765.45,641.31,548,5.95,True,2024-12-25 10:23:44.104742,Cantu-Calderon,SKU-42397,3.1,42
837,2,205,"Moss, Lee and Jones Such","Debate expect act amount include break which type. Case range relationship smile join might.
Night water environmental anything attack size movie among. Country news character.",968.7,869.7,744,1.72,True,2024-12-15 10:23:44.104742,"Andersen, Gibson and Patel",SKU-96966,4.2,27
838,5,504,"Torres, Flores and Ramsey Even","Truth certain customer morning clearly inside. Southern cell model fly necessary manager.
This approach support during event director. Scientist fine sort protect blue under.",753.79,716.28,383,10.02,True,2024-12-23 10:23:44.104742,Walsh Group,SKU-52182,4.4,74
839,4,404,Cooper Ltd Economic,"Side build son consider yourself. According site still financial.
Beat better yard third worry idea education.",479.02,421.63,943,15.83,True,2024-12-25 10:23:44.104742,Trevino-Long,SKU-37158,3.4,37
840,4,402,"Smith, Floyd and Smith Central",Air word continue painting read truth future. Message write room organization. Price present today. Safe rule direction.,401.94,355.72,386,11.47,True,2025-01-03 10:23:44.104742,Smith and Sons,SKU-59034,3.5,15
841,2,201,Payne-Carey Probably,Prove pass teacher your feeling. Open none worker local kitchen read have. Line them understand if way few. Degree city policy hard a.,302.1,262.92,597,0.92,True,2024-12-27 10:23:44.104742,Hartman-Collins,SKU-54089,3.9,64
842,4,404,Warner-Haas Old,Opportunity interest agency provide movie. Daughter player forward. Husband state suffer buy major.,373.84,322.77,391,0.59,True,2024-12-28 10:23:44.104742,Oliver-Bolton,SKU-44815,4.3,47
